ApplicationID,SubmissionID,ApplicantRole,AssociationCooperativeOwner,AddressNumber,StreetDirection,StreetName,StreetType,NumberofUnits,PIN,VoteDate,RecordedDate,SignedDate,Latitude,Longitude,Location,CommunityAreas,ZipCodes,Boundaries-ZIPCodes,CensusTracts,Wards
884,PB2017A00884,Authorized Agent,Burnham Station CA,61,W,15th,ST,78,17-21-210-139-1001-1156,,,08/08/2016,41.86180968,-87.62969467,"(41.8618096832441, -87.62969467420886)",34,14913,35,330,9
883,PB2017A00883,Authorized Agent,The Promenade Condo Assoc,1201,W,Adams,ST,80,17-17-113-116-1003-1175,,,11/16/2016,41.87894698,-87.65717778,"(41.878946978624626, -87.65717777969513)",29,14917,44,91,23
882,PB2017A00882,Registered Agent,Eco North I Condo Assoc,1842,W,Irving Park,RD,16,14-18-424-038-1001-1016,08/31/2016,,11/19/2016,41.95430404,-87.67585903,"(41.95430403851918, -87.67585902698627)",46,21186,53,622,18
881,PB2017A00881,Board President,30 East Elm Condo Assoc,30,E,Elm,ST,123,17-03-200-066-1001-1126,08/16/2016,,08/24/2016,41.90331291,-87.62742325,"(41.903312908929266, -87.6274232482672)",37,21182,54,105,11
880,PB2017A00880,Registered Agent,Buck City Lofts Condo Assoc,1740,N,Maplewood,AVE,90,13-36-421-040-1001-1190,09/28/2016,,11/19/2016,41.91328591,-87.69110992,"(41.913285909497155, -87.69110992062578)",25,22535,1,287,41
879,PB2017A00879,Authorized Agent,Four Corners II Condominium Assoc,5312,S,Kimbark,AVE,21,20-11-413-020-1001-1021,,,11/16/2016,41.79903837,-87.5951628,"(41.79903837399771, -87.59516279689386)",8,21192,10,499,33
878,PB2017A00878,Registered Agent,South Commons Phase 1 Condo Assoc,3001,S,Michigan,AVE,679,17-27-310-093-1001-1679,07/25/2016,,07/28/2016,41.83954494,-87.6230897,"(41.839544942931575, -87.62308969921595)",1,21194,40,191,9
877,PB2017A00877,Authorized Agent,Erie on the Park Condo Assoc,510,W,Erie,ST,124,17-09-122-010-1001-1365,,,10/12/2016,41.89400052,-87.6419496,"(41.89400052062535, -87.64194960117237)",37,4446,55,652,36
876,PB2017A00876,Authorized Agent,Transportation Building Condo Assoc,600,S,Dearborn,ST,294,17-16-406-030-1001,,,11/18/2016,41.87448117,-87.62935654,"(41.87448116568133, -87.62935653990546)",38,14913,35,12,10
875,PB2017A00875,Authorized Agent,North Town Village,1311,N,Halsted,ST,145,17-04-113-100-1001-1149,,,08/30/2016,41.90543825,-87.64798274,"(41.90543824673755, -87.64798274340468)",37,22620,54,108,46
874,PB2017A00874,Authorized Agent,Sheridan Lakeside Condo Assoc,6249-6259,N,Sheridan,RD,58,14-05-207-009-1001-1058,,,08/25/2016,41.99605166,-87.6554226,"(41.99605166244496, -87.65542260177135)",76,4451,14,45,16
873,PB2017A00873,Board President,3410 Lake Shore Drive Condo Assoc,3410,N,Lake Shore,DR,181,14-21-307-052-1001-1256,11/02/2016,,11/02/2016,41.94372892,-87.64085876,"(41.94372891612274, -87.64085875600772)",57,4449,22,535,25
872,PB2017A00872,Authorized Agent,Fullerton-Kedzie Condo Assoc,3225-3231,W,Fullerton,AVE,28,13-35-208-032-1001-1059,,,11/05/2016,41.92459496,-87.7085035,"(41.92459496431177, -87.70850350320103)",23,22535,1,321,40
871,PB2017A00871,Owner,Lawndale Apartments,1501,S,Kedzie,AVE,,16-24-105-001-0000,,,08/29/2016,41.86128616,-87.70537521,"(41.861286162147046, -87.70537521156099)",30,21569,57,132,14
870,PB2017A00870,Owner,Lawndale Apartments,3219-3229,W,Douglas,BLVD,,"16-23-221-037-0000, 16-23-221-041-0000",,,08/29/2016,41.86239074,-87.70643815,"(41.86239074435278, -87.7064381484087)",30,21569,57,34,14
869,PB2017A00869,Owner,Lawndale Apartments,3234,W,Douglas,BLVD,,16-23-212-034-0000,,,08/29/2016,41.86305528,-87.70699561,"(41.86305528014022, -87.70699560664937)",30,21569,57,34,14
868,PB2017A00868,Owner,Lawndale Apartments,3206,W,Douglas,BLVD,,16-23-213-027-0000,,,08/29/2016,41.86306673,-87.7059073,"(41.8630667274146, -87.70590730039737)",30,21569,57,34,14
867,PB2017A00867,Owner,Lawndale Apartments,3124,W,Douglas,BLVD,,16-24-103-032-0000,,,08/29/2016,41.86308853,-87.70419411,"(41.86308852637696, -87.70419411301916)",30,21569,57,132,14
866,PB2017A00866,Owner,Lawndale Apartments,3241,W,Douglas,BLVD,,16-23-220-006-0000,,,08/29/2016,41.86238049,-87.70719967,"(41.86238048508937, -87.70719967041005)",30,21569,57,34,14
865,PB2017A00865,Owner,Lawndale Apartments,4118,W,15th,ST,,16-22-220-022-0000,,,08/29/2016,41.86075641,-87.72834162,"(41.86075640952147, -87.72834161971072)",30,21569,57,761,14
864,PB2017A00864,Owner,Lawndale Apartments,3900,W,Wilcox,ST,,16-14-102-032-0000,,,08/29/2016,41.87900939,-87.72329049,"(41.879009392821764, -87.7232904851608)",27,21572,30,736,23
863,PB2017A00863,Owner,Lawndale Apartments,1259,S,Central Park,AVE,,16-23-202-020-0000,,,08/29/2016,41.86457021,-87.71522232,"(41.86457021313926, -87.71522231701115)",30,21569,57,772,14
862,PB2017A00862,Owner,Lawndale Apartments,1134,S,Central Park,AVE,,16-14-328-038-0000,,,08/29/2016,41.8671654,-87.71559118,"(41.867165394941416, -87.71559117986507)",30,21572,30,98,14
861,PB2017A00861,Owner,Lawndale Apartments,1134,S,Central Park,AVE,170,16-14-328-039-0000,,,08/29/2016,41.8671654,-87.71559118,"(41.867165394941416, -87.71559117986507)",30,21572,30,98,14
860,PB2017A00860,Owner,Northtown Village Phase II,1333,N,Halsted 2N,ST,,17-04-113-100-1146,,,08/29/2016,,,,,,,,
859,PB2017A00859,Owner,Northtown Village Phase II,1327,N,Halsted 4N,ST,,1704-113-100-1144,,,08/29/2016,,,,,,,,
858,PB2017A00858,Owner,Northtown Village Phase II,757,W,Evergreen 2nd,AVE,,17-04-113-100-1110,,,08/29/2016,,,,,,,,
857,PB2017A00857,Owner,Northtown Village Phase II,721,W,Evergreen,AVE,,17-04-113-100-1087,,,08/29/2016,41.90625501,-87.64636008,"(41.90625500707687, -87.64636008253922)",37,14926,54,108,46
856,PB2017A00856,Owner,Northtown Village Phase II,1327,N,Halsted 2S,ST,,17-04-113-100-1141,,,08/29/2016,,,,,,,,
855,PB2017A00855,Owner,Northtown Village Phase II,720,W,Scott 1E,ST,,17-04-113-100-1094,,,08/29/2016,,,,,,,,
854,PB2017A00854,Owner,Northtown Village Phase II,728,W,Scott 1E,ST,,17-04-113-100-1100,,,08/29/2016,,,,,,,,
853,PB2017A00853,Owner,Northtown Village Phase II,753,W,Evergreen,AVE,,17-04-113-100-1106,,,08/29/2016,41.90627128,-87.64779862,"(41.906271274779385, -87.64779861928533)",37,22620,54,108,46
852,PB2017A00852,Owner,Northtown Village Phase II,719,W,Eastman,ST,,17-04-113-100-1081,,,08/29/2016,41.90664826,-87.64687492,"(41.906648257956114, -87.64687491845723)",37,14926,54,108,46
851,PB2017A00851,Owner,Northtown Village Phase II,715,W,Evergreen 3rd,AVE,,17-04-113-100-1083,,,08/29/2016,,,,,,,,
850,PB2017A00850,Owner,Northtown Village Phase II,1421,N,Halsted 2N,ST,,17-04-113-100-1021,,,08/29/2016,,,,,,,,
849,PB2017A00849,Owner,Northtown Village Phase II,1421,N,Halsted 1N,ST,,17-04-113-100-1019,,,08/29/2016,,,,,,,,
848,PB2017A00848,Owner,Northtown Village Phase II,754,W,Evergreen 2nd,AVE,,17-04-113-100-1012,,,08/29/2016,,,,,,,,
847,PB2017A00847,Owner,Northtown Village Phase II,1426,N,Burling,ST,,17-04-113-100-1007,,,08/29/2016,41.90715776,-87.64750858,"(41.90715776411113, -87.64750857674659)",37,14926,54,108,46
846,PB2017A00846,Owner,Northtown Village Phase II,1416,N,Burling,ST,,17-04-113-100-1002,,,08/29/2016,41.90683623,-87.64749963,"(41.906836232159016, -87.64749963263148)",37,14926,54,108,46
845,PB2017A00845,Owner,Northtown Village Phase II,758,W,Evergreen,AVE,,17-04-113-100-1015,,,08/29/2016,41.90648879,-87.64811608,"(41.90648879404484, -87.64811608371566)",37,22620,54,108,46
844,PB2017A00844,Owner,Northtown Village Phase II,754,W,Fair,PL,,17-04-113-100-1113,,,08/29/2016,41.90607688,-87.64756448,"(41.906076878667335, -87.64756447823926)",37,22620,54,108,46
843,PB2017A00843,Owner,Northtown Village Phase II,1341,N,Halsted,ST,,17-04-113-100-1126,,,08/29/2016,41.90626339,-87.64800462,"(41.90626339036789, -87.64800461766525)",37,22620,54,108,46
842,PB2017A00842,Owner,Northtown Village Phase II,1328,N,Burling,ST,,17-04-113-100-1120,,,08/29/2016,41.9056985,-87.64746897,"(41.90569849558924, -87.64746897017633)",37,22620,54,108,46
841,PB2017A00841,Owner,Northtown Village Phase II,1342,N,Burling,ST,,17-04-113-100-1117,,,08/29/2016,41.90607884,-87.64747918,"(41.906078835223646, -87.64747918101058)",37,22620,54,108,46
840,PB2017A00840,Owner,Northtown Village Phase II,1334,N,Burling,ST,,17-04-113-100-1123,,,08/29/2016,41.90584181,-87.64747267,"(41.90584180730448, -87.64747266655034)",37,22620,54,108,46
839,PB2017A00839,Owner,Northtown Village Phase II,720,W,Fair,PL,,17-04-113-100-1092,,,08/29/2016,41.90610641,-87.64689463,"(41.90610641121853, -87.64689463373212)",37,14926,54,108,46
838,PB2017A00838,Owner,Northtown Village Phase II,751,W,Evergreen,AVE,,17-04-113-100-1115,,,08/29/2016,41.90627272,-87.64769385,"(41.90627272228595, -87.64769385044431)",37,22620,54,108,46
837,PB2017A00837,Owner,Northtown Village Phase II,720,W,Scott,ST,,17-04-113-100-1095,,,08/29/2016,41.90509745,-87.64701649,"(41.905097445894015, -87.64701648868699)",37,14926,54,108,46
836,PB2017A00836,Owner,Northtown Village Phase II,712,W,Evergreen,AVE,,17-04-113-100-1068,,,08/29/2016,41.90647575,-87.6462815,"(41.90647574998862, -87.64628149827254)",37,14926,54,108,46
835,PB2017A00835,Owner,Northtown Village Phase II,708,W,Evergreen,AVE,,17-04-113-100-1065,,,08/29/2016,41.90647673,-87.64621583,"(41.90647672595279, -87.64621583025428)",37,14926,54,108,46
834,PB2017A00834,Owner,Northtown Village Phase II,718,W,Evergreen,AVE,,17-04-113-100-1074,,,08/29/2016,41.90647429,-87.64638,"(41.90647428597194, -87.64638000029713)",37,14926,54,108,46
833,PB2017A00833,Owner,Northtown Village Phase II,728,W,Scott,ST,,17-04-113-100-1101,,,08/29/2016,41.90509145,-87.64729245,"(41.90509144996638, -87.6472924521834)",37,14926,54,108,46
832,PB2017A00832,Owner,Northtown Village Phase II,722,W,Evergreen,AVE,,17-04-113-100-1076,,,08/29/2016,41.90647339,-87.64644543,"(41.90647339372219, -87.6464454292848)",37,14926,54,108,46
831,PB2017A00831,Owner,Northtown Village Phase II,1341,N,Halsted 2N,ST,,17-04-113-100-1148,,,08/29/2016,,,,,,,,
830,PB2017A00830,Owner,Northtown Village Phase II,1421,N,Halsted 3S,ST,,17-04-113-100-1024,,,08/29/2016,,,,,,,,
829,PB2017A00829,Owner,Northtown Village Phase II,1315,N,Burling 2nd,ST,,17-04-113-100-1036,,,08/29/2016,,,,,,,,
828,PB2017A00828,Owner,Northtown Village Phase II,1331,N,Burling,ST,,17-04-113-100-1028,,,08/29/2016,41.9057903,-87.64717741,"(41.905790303659536, -87.64717740813605)",37,14926,54,108,46
827,PB2017A00827,Owner,Northtown Village Phase II,1408,N,Burling,ST,,17-04-113-100-1033,,,08/29/2016,41.90662058,-87.6474941,"(41.90662058308611, -87.64749410260775)",37,14926,54,108,46
826,PB2017A00826,Owner,Northtown Village Phase II,726,W,Eastman,ST,,17-04-113-100-1061,,,08/29/2016,41.90686245,-87.64716524,"(41.906862446456216, -87.64716524278384)",37,14926,54,108,46
825,PB2017A00825,Owner,Northtown Village Phase II,725,W,Blackhawk,ST,,17-04-113-100-1049,,,08/29/2016,41.90714107,-87.64710101,"(41.907141068483284, -87.64710101095119)",37,14926,54,108,46
824,PB2017A00824,Owner,Northtown Village Phase II,718,W,Eastman,ST,,17-04-113-100-1057,,,08/29/2016,41.90686772,-87.64688225,"(41.90686772114533, -87.64688224836213)",37,14926,54,108,46
823,PB2017A00823,Owner,Northtown Village Phase II,717,W,Blackhawk,ST,,17-04-113-100-1045,,,08/29/2016,41.90714267,-87.64681515,"(41.90714267391421, -87.64681515379102)",37,14926,54,108,46
822,PB2017A00822,Owner,Northtown Village Phase II,710,W,Eastman,ST,,17-04-113-100-1053,,,08/29/2016,41.906873,-87.64659925,"(41.906872995136645, -87.6465992539031)",37,14926,54,108,46
821,PB2017A00821,Owner,Northtown Village Phase II,709,W,Blackhawk,ST,40,17-04-113-100-1041,,,08/29/2016,41.90714428,-87.6465293,"(41.907144278633396, -87.64652929662601)",37,14926,54,108,46
820,PB2017A00820,Owner,Northtown Village Phase I,1321,N,Burling,ST,,17-04-145-006-0000,,,08/29/2016,41.90553818,-87.64717091,"(41.90553818118485, -87.6471709064285)",37,14926,54,108,46
819,PB2017A00819,Owner,Northtown Village Phase I,1329,N,Burling,ST,,17-04-145-005-0000,,,08/29/2016,41.90573988,-87.64717611,"(41.90573987916547, -87.6471761077915)",37,14926,54,108,46
818,PB2017A00818,Owner,Northtown Village Phase I,1311,N,Halsted,ST,,17-04-144-009-0000,,,08/29/2016,41.90543825,-87.64798274,"(41.90543824673755, -87.64798274340468)",37,22620,54,108,46
817,PB2017A00817,Owner,Northtown Village Phase I,1415,N,Halsted,ST,,17-04-113-084-0000,,,08/29/2016,41.90684179,-87.64802633,"(41.906841787641646, -87.64802632501862)",37,22620,54,108,46
816,PB2017A00816,Owner,Northtown Village Phase I,1427,N,Halsted,ST,116,17-04-113-082-0000,,,08/29/2016,41.90718897,-87.64803804,"(41.9071889672001, -87.64803803586298)",37,22620,54,108,46
815,PB2017A00815,Authorized Agent,"Hard Slab LLC Reside at 823, Reside at 849, Reside on Clarendon",4157,N,Clarendon,AVE,,14-16-304-001-0000,,,10/11/2016,41.95727987,-87.64963277,"(41.95727986668652, -87.64963277110186)",31,21186,53,636,39
814,PB2017A00814,Authorized Agent,"Hard Slab LLC Reside at 823, Reside at 849, Reside on Clarendon",849,W,Buena,AVE,,14-17-414-002-0000,,,10/11/2016,41.95835278,-87.65180597,"(41.95835278315766, -87.65180597369445)",31,21186,53,577,39
813,PB2017A00813,Authorized Agent,"Hard Slab LLC Reside at 823, Reside at 849, Reside on Clarendon",823,W,Buena,AVE,218,14-17-414-006-0000,,,10/11/2016,41.95836648,-87.65073147,"(41.958366476398254, -87.6507314730768)",31,21186,53,577,39
812,PB2017A00812,Registered Agent,Thorndale Beach North Condominium Assoc,5901,N,Sheridan,RD,151,14-05-403-019-1001-1151,08/18/2016,,11/14/2016,41.9892552,-87.65521256,"(41.989255198913554, -87.65521256058591)",76,4451,14,13,16
811,PB2016A00811,President,Park 1500 Condo Lofts,6,S,Laflin,ST,326,17-17-101-045-1001 & 17-17-101-045-1671,08/10/2016,,10/03/2016,41.88132153,-87.66456138,"(41.88132153435288, -87.66456137666425)",29,14917,44,91,23
810,PB2016A00810,Owner,Powder 8 Gully LLC Reside on Morse,1345,W,Lunt,AVE,110,"11-32-114-012-0000, 11-32-114-001-0000",,,10/11/2016,42.00902452,-87.66535294,"(42.00902451810533, -87.66535293532944)",10,21853,9,66,5
809,PB2016A00809,Owner,Staircase LLC Reside 707,3820,N,Pine Grove,AVE,142,"14-21-102-004-0000, 14-21-102-005-0000, 14-21-102-006-0000, 14-21-102-031-0000",,,10/11/2016,41.95227112,-87.64804235,"(41.95227111748993, -87.64804235441997)",57,21186,53,690,39
808,PB2016A00808,Owner,Staircase LLC Reside 707,701,W,Sheridan,RD,142,"14-21-102-004-0000, 14-21-102-005-0000, 14-21-102-006-0000, 14-21-102-031-0000",,,10/11/2016,41.95273444,-87.64797207,"(41.952734435415785, -87.6479720688453)",57,21186,53,690,39
807,PB2016A00807,Owner,Staircase LLC Reside 707,715,W,Sheridan,RD,142,"14-21-102-004-0000, 14-21-102-005-0000, 14-21-102-006-0000, 14-21-102-031-0000",,,10/11/2016,41.95270039,-87.64852559,"(41.95270038678574, -87.64852559086641)",57,21186,53,690,39
806,PB2016A00806,Owner,Parkside Phase #B Apartments,1151,N,Cleveland,AVE,106,17-04-306-040-0000 thru 17-04-306-047-0000,,,10/11/2016,41.90298972,-87.64104289,"(41.90298972100022, -87.64104289245151)",37,14926,54,148,46
805,PB2016A00805,Authorized Agent,653 West Barry Condos,653,W,Barry,AVE,6,14-28-107-096-1001-1006,,,11/07/2016,41.937765,-87.64636052,"(41.937765001338676, -87.64636052019137)",57,4449,22,682,25
804,PB2016A00804,Authorized Agent,Casablanca on Michigan Condos,70,E,18th,ST,17,17-22-301-062-1001-1017,,,11/07/2016,41.85798156,-87.62441698,"(41.85798155904948, -87.62441698421088)",34,21194,40,374,9
803,PB2016A00803,Authorized Agent,Irving Place Condos,3300,W,Irving Park,RD,55,13-14-429-048-1001-1055,,,11/07/2016,41.95400071,-87.71052917,"(41.95400070916853, -87.71052916984061)",16,21538,39,23,20
802,PB2016A00802,Authorized Agent,West Sherwin Place Condo Assoc,1549,W,Sherwin,AVE,23,11-29-316-030-1001-1023,,,11/07/2016,42.01482259,-87.67008462,"(42.01482259365231, -87.67008462069661)",10,21853,9,357,5
801,PB2016A00801,Authorized Agent,Prairie Pointe Condo Assoc,1600,S,Prairie,AVE,161,17-22-303-051-1001-1393,08/03/2016,,11/01/2016,41.86017041,-87.62097159,"(41.860170404620284, -87.62097159169389)",34,21194,40,374,9
800,PB2016A00800,Property Manager,Jefferson Tower Condo Assoc,200,N,Jefferson,ST,198,17-09-314-021-1001,,,10/31/2016,41.88575802,-87.64292192,"(41.88575801779178, -87.64292191698021)",29,4452,45,784,36
799,PB2016A00799,Registered Agent,Parkview at River East,505,N,McClurg,CT,268,17-10-210-010-1001,,,11/01/2006,41.89123659,-87.61752784,"(41.89123659335269, -87.61752783895781)",37,21182,6,534,36
798,PB2016A00798,Authorized Agent,221 Walton Place Condo Assoc,221,E,Walton,PL,27,17-03-214-016-1001-1027,,,11/01/2016,41.89994947,-87.62105782,"(41.89994946754173, -87.6210578182587)",37,21182,6,233,11
797,PB2016A00797,Authorized Agent,Ritchie Tower Condo Assoc,1310,N,Ritchie,CT,106,17-03-107-019-1001-1106,,,11/01/2016,41.90621199,-87.62674663,"(41.9062119910102, -87.6267466271917)",37,14926,54,308,34
796,PB2016A00796,Authorized Agent,73 East Elm Street Condo Assoc,73,E,Elm,ST,48,17-03-201-068-1001-1058,,,11/01/2016,41.90311822,-87.62587496,"(41.90311822175167, -87.62587495637733)",37,21182,6,105,11
795,PB2016A00795,Authorized Agent,2828 N. Burling Condo Assoc,2828,N,Burling,ST,59,14-28-114-056-1001-1060,,,10/31/2016,41.93358926,-87.64784388,"(41.93358925451465, -87.64784388345717)",57,4449,22,684,25
794,PB2016A00794,Authorized Agent,The Farallon Condo Assoc,600,N,Dearborn,ST,162,17-09-233-025-1001-1162,,,10/17/2016,41.89248545,-87.62982444,"(41.89248545359695, -87.62982443970971)",37,4446,55,670,36
793,PB2016A00793,Authorized Agent,3950 N. Lake Shore Drive Condo Assoc,3950,N,Lake Shore,DR,660,14-21-101-034-1001-1658,,,10/17/2016,41.95434472,-87.64534962,"(41.95434471865204, -87.6453496205995)",57,21186,53,690,39
792,PB2016A00792,Property Manager,Brighton Condo Assoc,550,W,Wellington,AVE,16,14-28-108-031-1001-1016,,,10/26/2016,41.93663769,-87.64386509,"(41.9366376858841, -87.64386508455277)",57,4449,22,683,25
791,PB2016A00791,Property Manager,Lofts at the Vic Condo Assoc,3150,N,Sheffield,AVE,52,14-29-203-042-1001-1027,,,10/27/2016,41.93962939,-87.65424337,"(41.93962939159039, -87.65424336792705)",57,4449,22,680,25
790,PB2016A00790,Authorized Agent,110 E. Delaware Condo Assoc,110,E,Delaware,PL,68,17-03-211-022-1070,10/13/2016,,10/13/2016,41.89929858,-87.62559839,"(41.89929857768738, -87.62559838527199)",37,21182,6,104,36
789,PB2016A00789,Authorized Agent,Oz Park Gardens Condo Assoc,2045,N,Larrabee,ST,24,14-33-121-080-1049-1072,08/03/2016,,10/25/2015,41.91958857,-87.64356498,"(41.919588570830975, -87.64356498270541)",68,21190,16,745,34
788,PB2016A00788,Authorized Agent,Oz Park Gardens Condo Assoc,2140,N,Lincoln,AVE,24,14-33-121-080-1001-1024,08/03/2016,,10/25/2016,41.92096209,-87.6427064,"(41.920962090129834, -87.64270639563092)",68,21190,16,745,34
787,PB2016A00787,Authorized Agent,Oz Park Gardens Condo Assoc,2131,N,Larrabee,ST,24,14-33-121-080-1025-1048,08/03/2016,,10/25/2016,41.92107314,-87.64361351,"(41.92107314023075, -87.64361350856845)",68,21190,16,745,34
786,PB2016A00786,Authorized Agent,Oz Park Gardens Condo Assoc,2036,N,Larrabee,ST,24,14-33-121-080-1073-1096,08/03/2016,,10/25/2016,41.91935725,-87.64385117,"(41.91935724831672, -87.64385116770387)",68,21190,16,798,34
785,PB2016A00785,Registered Agent,927 W Agatite Condo Assoc,927,W,Agatite,AVE,9,14-17-228-006-0000,10/06/2016,,10/25/2016,41.96259201,-87.65343918,"(41.962592012999316, -87.65343917691149)",31,22616,15,20,39
784,PB2016A00784,Owner,,633-647,W,Addison,ST,21,14-21-301-001-0000,,,10/25/2016,41.94743503,-87.64665336,"(41.947435030314345, -87.64665335499932)",57,4449,22,692,39
783,PB2016A00783,Board President,1761-63 N. Sedgwick Condo Assoc,1761-1763,N,Sedgwick,ST,6,14-33-412-042-1001-1006,10/12/2016,,10/26/2016,41.91457528,-87.63855283,"(41.91457527569063, -87.63855282808316)",68,21190,16,271,34
782,PB2016A00782,Owner,Staircase LLC Reside 707,717,W,Sheridan,RD,142,"14-21-102-004-0000, 14-21-102-005-0000, 14-21-102-006-0000, 14-21-102-031-0000",,,10/11/2016,41.95269555,-87.64860465,"(41.95269554866288, -87.6486046490392)",57,21186,53,690,39
781,PB2016A00781,Owner,Powder 8 Gully LLC Reside on Morse,1340,W,Morse,AVE,110,"11-32-114-012-0000, 11-32-114-001-0000",,,10/11/2016,42.00802984,-87.66535497,"(42.00802983930751, -87.66535497284883)",10,21853,9,66,5
780,PB2016A00780,Owner,Solar Glaze LLC 1139 N State,1139,N,State,ST,7,"17-03-201-081-0000, 17-03-201-082-0000",,,10/11/2016,41.90317004,-87.62847164,"(41.90317003710912, -87.62847163882078)",37,14926,6,105,11
779,PB2016A00779,Registered Agent,Diversey III LLC,416-428,W,Diversey,PKWY,233,14-28-124-022-0000,10/05/2016,,10/06/2016,41.93300718,-87.64003464,"(41.933007184218425, -87.6400346410443)",57,21190,22,153,25
